,pub_time,weibo_content,forward,comment,like,weibo_url,weibo_topic
10,1月25日 21:17,【#30省市自治区启动一级响应#】截至25日21：00，除了尚未发现新型冠状病毒感染的肺炎疑似或确诊病例的西藏外，所有发现新型肺炎病例的省份均已启动重大突发公共卫生事件一级响应。这些省份是：广东、湖南、浙江、湖北、天津、安徽、北京、上海、重庆、江西、四川、山东、云南、贵州、福建、河北、广 ​​​​...展开全文,1598.0,4366.0,116167.0,https://weibo.com/2656274875/Ir9WL4vHr?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#30省市自治区启动一级响应#
11,1月25日 21:06,#新型肺炎确诊病例#【#内蒙古一级响应#】1月25日20:00，内蒙古自治区举行新型冠状病毒感染的肺炎疫情防控工作新闻发布会，内蒙古自治区卫生健康委主任许宏智在新闻发布会上通报了自治区疫情基本情况：2020年1月23日6:00，内蒙古自治区卫生健康委接到呼伦贝尔市卫生健康委报告满洲里市发现一例疑似病例 ​​​​...展开全文,758.0,1802.0,15366.0,https://weibo.com/2656274875/Ir9S0tZsV?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#内蒙古一级响应#
12,1月25日 20:55,【#北京禁止所有旅游团出行#】北京将于27日起暂停包括出境游在内的所有旅游团队业务和机加酒服务。据市文旅局相关人士透露，按照文旅部统一要求，国内旅游团队业务和机加酒服务已于本月24日起停止，对于部分出境团队，在保证安全的情况下27日之前还可以继续出行，但27日之后包括出境团队在内的所有团 ​​​​...展开全文,1209.0,4367.0,36313.0,https://weibo.com/2656274875/Ir9NJ7Zm1?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#北京禁止所有旅游团出行#
13,1月25日 20:52,#央视记者武汉vlog#【央视新闻第二批增援团队出发！】今天下午，中央广播电视总台又一批记者整装待发，前往武汉！向每一个逆行向前的工作人员致敬！ 央视新闻的微博视频 ​​​​,1123.0,1298.0,19396.0,https://weibo.com/2656274875/Ir9MEEdG3?from=page_1002062656274875_profile&wvr=6&mod=weibotime,央视新闻第二批增援团队出发！
14,1月25日 20:20,【#北京市道路省际客运全部停运#】根据北京市疫情防控工作统一要求，明日起北京道路省际客运全部停运。 ​​​​,1505.0,2744.0,21846.0,https://weibo.com/2656274875/Ir9zCr7LK?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#北京市道路省际客运全部停运#
15,1月25日 20:01,#多方驰援武汉#【直播！#山东首批138人医疗队驰援武汉#】今晚20：00，山东首批138人医疗队在济南遥墙机场集结后乘专机出发，支援湖北。他们分别来自各大医院呼吸科、感染性疾病科、医院感染管理科、重症医学科和护理部门等。看直播↓向他们致敬！（闪电新闻记者王雨） 央视新闻的微博视频 . ​​​​,2755.0,4813.0,146550.0,https://weibo.com/2656274875/Ir9rP4NQ8?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！#山东首批138人医疗队驰援武汉#
16,1月25日 20:01,#多方驰援武汉#【直播！#山东首批138人医疗队驰援武汉#】今晚20：00，山东首批138人医疗队在济南遥墙机场集结后乘专机出发，支援湖北。他们分别来自各大医院呼吸科、感染性疾病科、医院感染管理科、重症医学科和护理部门等。看直播↓向他们致敬！（闪电新闻记者王雨） 央视新闻的微博视频 . ​​​​,2755.0,4813.0,146550.0,https://weibo.com/2656274875/Ir9rP4NQ8?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！#山东首批138人医疗队驰援武汉#
17,1月25日 19:53,#急寻染病交通工具乘客#【急转！急寻#18日K1366次列车4号车厢乘客#】山西省长治市卫生健康委员会提示：2020年1月18日由武昌发出抵达大同的K1366次列车4号车厢，发现1名由武汉疫区回乡人员高某（男性，26岁，武汉某大学学生，为长子县丹朱镇人），现已确诊为新型冠状病毒感染肺炎患者，该车厢乘客，需采 ​​​​...展开全文,4075.0,2015.0,21809.0,https://weibo.com/2656274875/Ir9oG0LFc?from=page_1002062656274875_profile&wvr=6&mod=weibotime,急转！急寻#18日K1366次列车4号车厢乘客#
18,1月25日 19:50,#急寻染病交通工具乘客#【急转！#急寻中巴晋C60695乘客#】1月25日，根据山西省平遥县卫生健康和体育局发布的《关于防治新型冠状病毒感染的肺炎疫情的紧急通告》：1月20日晚20时，在山西太原武宿机场乘坐中巴（车牌号：晋C60695）于当晚22时前往平遥的乘客，乘车人员中发现新型冠状病毒感染的肺炎病例 ​​​​...展开全文,3640.0,950.0,11304.0,https://weibo.com/2656274875/Ir9nfCYxs?from=page_1002062656274875_profile&wvr=6&mod=weibotime,急转！#急寻中巴晋C60695乘客#
19,1月25日 19:40,#新型肺炎确诊病例#【#海南新增2例确诊病例#】2020年1月25日9：00-17：00，海南省新型冠状病毒感染的肺炎新增确诊病例2例，无重症病例、死亡病例和出院病例。确诊病例中，三亚市1例、陵水县1例。 截至1月25日17：00，海南省累计报告新型冠状病毒感染的肺炎确诊病例19例，无重症病例、死亡病例和出院 ​​​​...展开全文,236.0,968.0,9865.0,https://weibo.com/2656274875/Ir9jmvM2U?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#海南新增2例确诊病例#
20,1月25日 19:38,【#宁夏启动一级响应#】1月25日召开的自治区政府常务会议，根据《宁夏回族自治区突发公共卫生事件应急预案》，结合当前疫情防控形势，自治区人民政府决定，从1月25日19时起，启动重大突发公共卫生事件一级响应。（总台央视记者赵钱江   牛巧刚） ​​​​,503.0,2278.0,25713.0,https://weibo.com/2656274875/Ir9ivEArt?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#宁夏启动一级响应#
21,1月25日 19:29,#党中央成立应对疫情工作领导小组#【中共中央政治局常务委员会召开会议 研究新型冠状病毒感染的肺炎疫情防控工作 中共中央总书记习近平主持会议】央视新闻的微博视频 ​​​​查看图片,6101.0,5300.0,68247.0,https://weibo.com/2656274875/Ir9eLosxU?from=page_1002062656274875_profile&wvr=6&mod=weibotime,中共中央政治局常务委员会召开会议 研究新型冠状病毒感染的肺炎疫情防控工作 中共中央总书记习近平主持会议
22,1月25日 19:14,#新型肺炎确诊病例#【#北京首次报告无湖北接触史病例#】截至25日17时北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。这5名新增患者为3男2女，年龄在36岁-45岁之间，其中3人有湖北接触史，2人有其他省份接触史。这是北京首次报告确诊无湖北接触史的患者。目前，北京市累计确 ​​​​...展开全文,2170.0,2590.0,40807.0,https://weibo.com/2656274875/Ir98ODrg9?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#北京首次报告无湖北接触史病例#
23,1月25日 19:04,【#湖北72个火车站离开当地通道关闭#】截至25日，全国铁路预计发送旅客260万人次，同比减少38.4%。至25日8时，铁路部门已经配合湖北省有关地市政府关闭湖北境内72个火车站离开当地通道，在全国范围内387个火车站配合当地防疫部门开展进出站旅客测温筛查工作。（总台央视记者杨丽君） ​​​​,279.0,694.0,8295.0,https://weibo.com/2656274875/Ir94CyR8i?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#湖北72个火车站离开当地通道关闭#
24,1月25日 19:00,【直播！#多方驰援武汉#】今天，四川、浙江、湖南、山东四个省的医护人员乘坐包机和高铁陆续抵达湖北武汉，驰援新型冠状病毒感染的肺炎疫情防控工作，他们将被分配在湖北省各医院开展救治工作。央视记者正在武汉天河机场，看直播↓关注现场！（总台央视记者金珠） 央视新闻的微博视频 . ​​​​,1324.0,1345.0,77789.0,https://weibo.com/2656274875/Ir92Tjz1h?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！#多方驰援武汉#
25,1月25日 18:52,#新型肺炎确诊病例#【#云南新增6例新型肺炎病例#】2020年1月25日，云南省报告输入性新型冠状病毒感染的肺炎新增确诊病例6例，新增重症病例1例（昆明）。新增确诊病例中：曲靖市、玉溪市、红河州、大理州为报告首例确诊病例，丽江市新增确诊病例1例、昆明市新增确诊病例1例，均已转入定点医院治疗，目前 ​​​​...展开全文,1812.0,8995.0,109060.0,https://weibo.com/2656274875/Ir8ZWqwkF?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#云南新增6例新型肺炎病例#
26,1月25日 18:42,#新型肺炎确诊病例#【#北京新型肺炎确诊病例41例#】截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2 ​​​​...展开全文,1357.0,7119.0,134381.0,https://weibo.com/2656274875/Ir8VH7IEu?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#北京新型肺炎确诊病例41例#
27,1月25日 18:30,【#吉林启动一级响应#】为加强新型冠状病毒感染的肺炎防控工作，有效防止疫情传播，保障人民群众的身体健康和生命安全，根据《中华人民共和国传染病防治法》等有关法律法规的规定，吉林省人民政府决定自2020年1月25日启动突发公共卫生事件Ⅰ级应急响应。（一）严格实行属地管理制度。各市（州）、 ​​​​...展开全文,2103.0,6655.0,115375.0,https://weibo.com/2656274875/Ir8QZa8us?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#吉林启动一级响应#
28,1月25日 18:21,#新型肺炎确诊病例#【#辽宁累计确诊病例16例#】2020年1月25日10时至17时30分，辽宁大连新增1例输入性新型冠状病毒感染的肺炎确诊病例，该病例属轻症病例。截至2020年1月25日17时30分，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例16例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪 ​​​​...展开全文,299.0,1341.0,8643.0,https://weibo.com/2656274875/Ir8NjmoPD?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#辽宁累计确诊病例16例#
29,1月25日 18:20,【#青海启动一级应急响应#】青海省人民政府发布通告，针对我省当前新型冠状病毒感染的肺炎疫情防控形势，为加强新型冠状病毒感染的肺炎疫情防控工作，有效防止疫情扩散和蔓延，保障人民群众的身体健康和生命安全，根据《中华人民共和国传染病防治法》和《青海省突发公共卫生事件应急预案》等有关法律法 ​​​​...展开全文,507.0,1972.0,29049.0,https://weibo.com/2656274875/Ir8MMhmbH?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#青海启动一级应急响应#
30,1月25日 18:06,【#陕西启动一级应急响应#】根据《陕西省突发公共卫生事件应急预案》，结合我省当前新型冠状病毒感染的肺炎疫情防控形势，经省政府同意，决定启动突发公共卫生事件一级应急响应。 ​​​​,974.0,1930.0,20234.0,https://weibo.com/2656274875/Ir8HgEyKC?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#陕西启动一级应急响应#
31,1月25日 18:00,#新型肺炎确诊病例#【#天津确诊病例增至10例#】记者从天津市疾控中心获悉，2020年1月25日16时，天津市新增1例新型冠状病毒感染的肺炎确诊病例，确诊病例增至10例。 第10例患者胡某某，男，30岁，北京人。1月18日至20日在武汉逗留，24日抵津时发热，到天津医院发热门诊就诊。1月25日16时经天津市专家 ​​​​...展开全文,453.0,2277.0,26030.0,https://weibo.com/2656274875/Ir8EClD5b?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#天津确诊病例增至10例#
32,1月25日 17:37,#新型肺炎确诊病例#【#青海确认首例新型肺炎病例#】青海省卫健委今天发布消息，根据国家卫生健康委关于各省首例新型冠状病毒感染的肺炎最新确诊程序，以及《新型冠状病毒感染的肺炎诊疗方案（试行第三版）》规定，青海省首例疑似病例陈某某，病例样本经省疾病预防控制中心实验室检测，中国疾病预防控制 ​​​​...展开全文,194.0,1151.0,12575.0,https://weibo.com/2656274875/Ir8vrAjvx?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#青海确认首例新型肺炎病例#
33,1月25日 17:26,【#武汉决定再建一个小汤山医院#】今天下午，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 ​​​​（人民日报） ​​​​,4366.0,3557.0,67951.0,https://weibo.com/2656274875/Ir8qN9zci?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#武汉决定再建一个小汤山医院#
34,1月25日 17:18,【#央视记者武汉vlog# 央视新闻增援记者抵达武汉！】武汉现在怎么样了？央视新闻增援报道团队的四名成员，除夕星夜奔赴，已经抵达武汉，我们将用Vlog的形式记录关于武汉和疫情的一切。武汉，我们并肩作战！（总台央视记者王宇 杨德才 谢琳 赵增欣） 央视新闻的微博视频 ​​​​,4244.0,4234.0,131788.0,https://weibo.com/2656274875/Ir8nH7xSH?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#央视记者武汉vlog# 央视新闻增援记者抵达武汉！
35,1月25日 17:16,【他们，守护着我们！】爬冰卧雪的果敢前行、高原哨所的岿然屹立、实战练兵的无畏冲锋、繁华闹市的巡逻执勤、维和战场的和平使命、远海大洋的道道航迹……万家团圆的时候，人们或许不知道他们是谁，但军人的奉献是亿万人民共享的温暖。国防部发布的微博视频 ​​​​,435.0,247.0,5113.0,https://weibo.com/2656274875/Ir8mU3VKz?from=page_1002062656274875_profile&wvr=6&mod=weibotime,他们，守护着我们！
36,1月25日 17:11,【#香港无限期暂停来往武汉的航班高铁#】当地时间1月25日下午4点35分，香港特区政府行政长官林郑月娥就新型冠状病毒疫情会见传媒。林郑月娥强调，特区政府处理疫情从不松懈，不少专家一直以来不眠不休，全力以赴投入应对疫情的相关工作。林郑月娥表示，香港自1月22日出现首例高度疑似个案，23日出现第 ​​​​...展开全文,1203.0,7305.0,289402.0,https://weibo.com/2656274875/Ir8kWy6ZN?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#香港无限期暂停来往武汉的航班高铁#
37,1月25日 16:58,【#山西省启动一级响应#】根据国务院《突发公共卫生事件应急预案》规定，结合当前疫情防控形势，山西省委、省政府决定，自2020年1月25日18时起，启动重大突发公共卫生事件一级响应。省委、省政府要求，各级各部门要深入贯彻习近平总书记重要指示批示精神，认真落实李克强总理重要批示要求和国务院常 ​​​​...展开全文,2560.0,6146.0,61146.0,https://weibo.com/2656274875/Ir8fond2E?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#山西省启动一级响应#
38,1月25日 16:46,【#24省市自治区启动一级响应# 最高级别！】截至今日15时，广东、湖南、浙江、湖北、天津、安徽、北京、上海、重庆、江西、四川、山东、云南、贵州、福建、河北、广西壮族自治区、江苏、海南、新疆维吾尔自治区、河南、黑龙江、甘肃、辽宁共24个省、市、自治区启动重大突发公共卫生事件一级响应，涵盖 ​​​​...展开全文,1840.0,8071.0,104164.0,https://weibo.com/2656274875/Ir8aCzACb?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#24省市自治区启动一级响应# 最高级别！
39,1月25日 16:42,#如何劝爸妈重视疫情#【转发提醒！劝劝爸妈！】 ​​​​,8479.0,14491.0,149012.0,https://weibo.com/2656274875/Ir8928pSl?from=page_1002062656274875_profile&wvr=6&mod=weibotime,转发提醒！劝劝爸妈！
40,1月25日 16:22,【急转！急寻#21日D3937次7号车厢乘客#】云南文山州新型冠状病毒感染的肺炎领导小组办公室提示：1月21日，由南宁经平果、广南、丘北往昆明的D3937次动车7号车厢的一名乘客，经百色市医疗机构诊断，已确诊为新型冠状病毒感染的肺炎病例，目前已被广西医疗机构收治。D3937次动车7号车厢共有57名乘客在 ​​​​...展开全文,10073.0,2853.0,50927.0,https://weibo.com/2656274875/Ir80VuMUN?from=page_1002062656274875_profile&wvr=6&mod=weibotime,急转！急寻#21日D3937次7号车厢乘客#
41,1月25日 16:21,【#武汉一餐馆24小时为医护人员送餐#】今天，武汉一餐馆发帖：医护人员需要吃饭，提前半小时打电话，24小时在线，店、车已全消毒。餐馆工作人员邱女士说，截至今天下午16：00，已送出五六十份餐，“电话都快打爆了”，但店里目前只有5个人，做餐速度很慢，且菜量有限，每天只能保证一定量。致敬！ ​​​​,13676.0,11932.0,611285.0,https://weibo.com/2656274875/Ir80mmhqf?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#武汉一餐馆24小时为医护人员送餐#
42,1月25日 16:04,#新型肺炎确诊病例#【#澳大利亚新增3例确诊病例#】澳大利亚悉尼所在的新南威尔士州今天确诊三例新型冠状病毒感染病例，其中包括两名男子，一名三十多岁，另一名五十多岁，都有武汉旅行史。澳大利亚确诊的病例总数达到四例。新州卫生部表示，抵澳探亲旅游人士、海外学生，如果疑似或者确诊感染了冠状病 ​​​​...展开全文,454.0,1341.0,20972.0,https://weibo.com/2656274875/Ir7TEjbxP?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#澳大利亚新增3例确诊病例#
43,1月25日 15:53,【#武汉中心城区实行机动车禁行#】武汉市新型肺炎防控指挥部通报， 为控制人员流动引发的传染风险，自2020年1月26日0时始，除经许可的保供运输车、免费交通车、公务用车外，中心城区区域实行机动车禁行管理。市民确有通行需求的，按指挥部第8号通告执行，各社区配备足够车辆保障需求。（总台央视记者倪 ​​​​...展开全文,5150.0,7285.0,144280.0,https://weibo.com/2656274875/Ir7OUhCKW?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#武汉中心城区实行机动车禁行#
44,1月25日 15:30,【直播！#湖北通报疫情和防控工作最新情况#】今天，湖北省召开新型冠状病毒感染的肺炎疫情防控工作例行新闻发布会。会上，湖北省卫健委将通报全省疫情和防控工作最新进展情况。看直播↓关注！（总台央视记者潘巍） 央视新闻的微博视频 . ​​​​,2868.0,4201.0,313191.0,https://weibo.com/2656274875/Ir7FywocH?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！#湖北通报疫情和防控工作最新情况#
45,1月25日 15:18,#新型肺炎确诊病例#【#日本确诊3例新型肺炎病例#】日本25日确认第三例新型冠状病毒肺炎。该患者为30多岁女性，于18日从中国湖北省武汉市前往日本神奈川县旅游。（总台央视记者王梦） ​​​​,798.0,5861.0,115712.0,https://weibo.com/2656274875/Ir7ANEv0q?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#日本确诊3例新型肺炎病例#
46,1月25日 15:16,#新型肺炎确诊病例#【#陕西出现9岁新型肺炎感染者#】陕西省卫健委官方网站25日通报，截止1月25日14时，陕西新增10例新型冠状病毒感染的肺炎确诊病例；新增密切接触者54例；全省累计报告确诊病例15例，密切接触者179例，均集中医学观察。患者1，女，24岁，咸阳市人，在武汉工作。1月19日出现症状，21日 ​​​​...展开全文,4054.0,16321.0,262475.0,https://weibo.com/2656274875/Ir7Adgo89?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#陕西出现9岁新型肺炎感染者#
47,1月25日 15:10,#新型肺炎确诊病例#【#尼泊尔确诊首例新型肺炎病例#】针对新型冠状病毒引发的肺炎疫情，中国驻尼泊尔使馆25日发布相关提示，全文如下:近期，国内出现新型冠状病毒肺炎疫情，根据尼泊尔卫生与人口部24日对外公布消息称，一名尼泊尔人确认感染新型冠状病毒，此系尼泊尔发现的首例输入性病例。该名尼籍男 ​​​​...展开全文,206.0,891.0,12193.0,https://weibo.com/2656274875/Ir7xrBSwO?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#尼泊尔确诊首例新型肺炎病例#
48,1月25日 15:08,【#泰州一感染科医生心脏骤停离世#】据江苏泰州市人民医院消息，1月23日，医院感染科姜继军医生在查房后奔赴发热门诊的时候，因呼吸心跳骤停，倒在他热爱的工作岗位上，虽经举全院之力的抢救但姜医生仍然于当日下午15:00不幸离世。姜医生，一路走好！（总台央视记者杨光） ​​​​,21815.0,32960.0,423189.0,https://weibo.com/2656274875/Ir7wRfb8D?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#泰州一感染科医生心脏骤停离世#
49,1月25日 14:56,【#辽宁启动一级响应#】1月25日，辽宁省新型冠状病毒感染的肺炎疫情联防联控工作领导小组决定，立即启动辽宁省重大突发公共卫生事件Ⅰ级响应，实行最严格的防控措施。终止日期另行公告。（总台央视记者李承泽） ​​​​,1994.0,3979.0,34939.0,https://weibo.com/2656274875/Ir7rScTfI?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#辽宁启动一级响应#
50,1月25日 14:56,#新型肺炎确诊病例#【#福建新增8例确诊病例#】今天10时，福建省报告新增输入性新型冠状病毒感染的肺炎确诊病例8例。其中，福州市1例（长乐区）、漳州市3例（芗城区1例、龙文区1例、诏安县1例）、泉州市2例（洛江区1例、安溪县1例）、三明市1例（三元区）、宁德市1例（福安市）。新增输入性新型冠状病毒 ​​​​...展开全文,1583.0,9994.0,62149.0,https://weibo.com/2656274875/Ir7rMwXXT?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#福建新增8例确诊病例#
51,1月25日 14:55,【直播！#浙江首批135名医护人员驰援武汉#】今天下午，浙江省卫健委组织的135名医护人员与6名行政人员，共计141人在杭州集结，赶赴武汉。这些医护人员中很多都参加过SARS、H7N9禽流感疫情的战斗。直播，致敬！盼平安！（总台央视记者高珧郭萍） 央视新闻的微博视频 . ​​​​,6531.0,15243.0,523814.0,https://weibo.com/2656274875/Ir7rCfXyK?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！#浙江首批135名医护人员驰援武汉#
52,1月25日 14:37,#新型肺炎确诊病例#【#甘肃公布两例新增病例具体情况#】据甘肃省卫健委消息，截至1月24日24时，甘肃省已累计确诊4例新型冠状病毒感染的肺炎病例。1月24日新增2例确诊病例，均已隔离治疗，并对密切接触者开展追踪和隔离医学观察。患者女性，33岁，在武汉市工作。18日与丈夫及其孩子乘机离开武汉到达兰 ​​​​...展开全文,207.0,1416.0,8622.0,https://weibo.com/2656274875/Ir7kp841Y?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#甘肃公布两例新增病例具体情况#
53,1月25日 14:27,【#甘肃启动一级响应#】甘肃省卫健委1月25日发布消息，根据国务院《突发公共卫生事件应急预案》规定，结合甘肃当前疫情防控形势，甘肃省委、省政府决定：自2020年1月25日14时起，启动重大突发公共卫生事件一级响应。（总台央视记者安文剑） ​​​​,699.0,1889.0,16028.0,https://weibo.com/2656274875/Ir7gd6wUz?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#甘肃启动一级响应#
54,1月25日 14:17,【#用过的口罩如何处理# 转存！】近日，网络上流传多种处理口罩的方法。有哪些处理口罩的方式不准确？如何有效处理使用过的口罩？戳图了解↓↓别让口罩成病毒传播物！ ​​​​,9594.0,940.0,13773.0,https://weibo.com/2656274875/Ir7ciwqp6?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#用过的口罩如何处理# 转存！
55,1月25日 14:14,#新年同唱这首歌# 【我的祖国歌声背后的故事】有这样一首歌，不仅数次在春晚唱起，今年更成为北京主会场和两个分会场的大合唱！这就是《我的祖国》。它64年前为战争电影而作，为何在和平年代仍传唱不衰？听当年歌曲的原始录音，还原歌声背后的故事↓↓@中国之声 中国之声的微博视频 ​​​​,354.0,205.0,2486.0,https://weibo.com/2656274875/Ir7aYok59?from=page_1002062656274875_profile&wvr=6&mod=weibotime,我的祖国歌声背后的故事
